lsoa_code,borough,n_images,mean_gvi,median_gvi,std_gvi,min_gvi,max_gvi,q25_gvi,q75_gvi,imd_score,imd_quintile,status,timestamp,lsoa_name,processing_time
E01001613,Greenwich,80,15.170135498046877,12.0758056640625,14.672986344941853,0.0,68.10302734375,1.60980224609375,22.28546142578125,20.04,Q2,completed,2025-08-09T23:54:52.267913,Greenwich 028A,22.12589263916016
E01001614,Greenwich,80,19.37660217285156,18.1976318359375,10.647035704137178,0.89111328125,65.85693359375,12.97607421875,21.94366455078125,8.565,Q1_Least,completed,2025-08-09T23:55:12.077671,Greenwich 028B,19.80375337600708
E01001615,Greenwich,80,25.47401428222656,22.8790283203125,19.139912697708382,0.0,67.041015625,8.94012451171875,42.1142578125,20.234,Q2,completed,2025-08-09T23:55:34.107935,Greenwich 028C,22.02628350257873
E01001617,Greenwich,80,22.43148803710937,19.122314453125,16.380082213509972,2.44140625,72.802734375,10.16082763671875,28.0059814453125,8.775,Q1_Least,completed,2025-08-09T23:55:54.571107,Greenwich 028D,20.458178997039795
E01001618,Greenwich,80,21.0809326171875,17.0654296875,16.29472001371481,0.653076171875,82.757568359375,11.114501953125,24.8260498046875,23.606,Q3,completed,2025-08-09T23:56:18.904849,Greenwich 030C,24.329752683639526
E01001619,Greenwich,80,15.175857543945312,14.7308349609375,10.193826262611084,0.653076171875,38.580322265625,5.50537109375,23.76251220703125,14.743,Q2,completed,2025-08-09T23:56:32.342683,Greenwich 030D,13.430823802947998
E01001620,Greenwich,80,22.045822143554688,21.063232421875,11.285689408267093,0.396728515625,74.029541015625,14.3157958984375,28.912353515625,31.693,Q4,completed,2025-08-09T23:56:56.419640,Greenwich 025A,24.07296347618103
E01001621,Greenwich,80,22.352752685546875,16.2109375,17.575953110325266,0.006103515625,84.1796875,9.564208984375,30.55572509765625,31.869,Q4,completed,2025-08-09T23:57:13.145131,Greenwich 025B,16.719491243362427
E01001623,Greenwich,78,25.31769581330128,20.947265625,17.563361216970648,0.537109375,83.538818359375,14.29901123046875,31.1065673828125,24.743,Q3,completed,2025-08-09T23:57:37.328111,Greenwich 025C,24.17898344993592
E01001624,Greenwich,80,20.49713134765625,16.033935546875,12.475051999097206,3.33251953125,47.10693359375,11.3861083984375,28.69110107421875,25.331,Q3,completed,2025-08-09T23:57:54.653381,Greenwich 025D,17.318270921707153
E01001625,Greenwich,80,20.870513916015625,18.5882568359375,11.431161101980994,3.55224609375,50.28076171875,12.8173828125,28.558349609375,40.633,Q5_Most,completed,2025-08-09T23:58:10.125158,Greenwich 025E,15.467270374298096
E01001629,Greenwich,80,12.869796752929688,12.1246337890625,9.886403915172776,0.0,45.843505859375,4.47235107421875,18.98651123046875,30.377,Q4,completed,2025-08-09T23:58:32.117220,Greenwich 009A,21.988060235977173
E01001632,Greenwich,80,6.35284423828125,5.096435546875,5.493451606854006,0.0,22.271728515625,1.69219970703125,9.9639892578125,18.55,Q2,completed,2025-08-09T23:58:49.127883,Greenwich 007C,17.003644943237305
E01001633,Greenwich,80,5.352706909179688,3.9794921875,4.524933475161094,0.0,16.73583984375,1.9561767578125,8.7066650390625,34.156,Q5_Most,completed,2025-08-09T23:59:04.569589,Greenwich 009B,15.436705112457275
E01001634,Greenwich,80,5.3615570068359375,2.5604248046875,6.086819804210884,0.0,22.271728515625,0.0244140625,10.78033447265625,41.733,Q5_Most,completed,2025-08-09T23:59:15.612139,Greenwich 009C,11.039044618606567
E01001635,Greenwich,80,13.402252197265623,13.507080078125,8.184038776904504,0.0,35.7666015625,7.02667236328125,19.46258544921875,23.232,Q3,completed,2025-08-09T23:59:30.060105,Greenwich 007D,14.441954851150513
E01001636,Greenwich,80,8.747711181640625,7.5103759765625,7.61221466445545,0.0,34.04541015625,2.87628173828125,12.33673095703125,25.682,Q3,completed,2025-08-09T23:59:39.545591,Greenwich 007E,9.480478525161743
E01001637,Greenwich,80,12.251205444335938,7.757568359375,10.24009097450861,0.128173828125,38.2568359375,3.961181640625,22.12371826171875,27.056,Q3,completed,2025-08-09T23:59:54.345309,Greenwich 009D,14.79471206665039
E01001638,Greenwich,80,9.661331176757812,5.3558349609375,10.674557734808111,0.0,46.1181640625,1.20391845703125,15.53497314453125,28.086,Q4,completed,2025-08-10T00:00:12.531380,Greenwich 038A,18.1820707321167
E01001641,Greenwich,80,24.1827392578125,15.51513671875,25.444493217326222,0.0,91.10107421875,2.3895263671875,37.77618408203125,16.332,Q2,completed,2025-08-10T00:00:42.142047,Greenwich 038B,29.60566592216492
E01001642,Greenwich,80,36.24847412109375,31.5521240234375,25.39728643807938,0.0,91.10107421875,14.83917236328125,60.8642578125,11.497,Q1_Least,completed,2025-08-10T00:00:59.853425,Greenwich 038C,17.706377744674683
E01001644,Greenwich,80,5.3497314453125,1.84326171875,6.633205055104893,0.0,32.611083984375,0.042724609375,9.4207763671875,17.25,Q2,completed,2025-08-10T00:01:18.153291,Greenwich 038D,18.29286551475525
E01001646,Greenwich,80,29.64424133300781,24.0753173828125,17.816792162169847,2.490234375,75.030517578125,16.314697265625,39.78271484375,25.032,Q3,completed,2025-08-10T00:01:40.425176,Greenwich 019A,22.26589751243592
E01001647,Greenwich,78,32.52328725961539,20.83740234375,30.01878882153252,0.28076171875,100.0,13.14544677734375,36.39984130859375,21.637,Q3,completed,2025-08-10T00:01:57.916681,Greenwich 022B,17.484513521194458
E01001649,Greenwich,80,35.42388916015625,38.0615234375,21.094623148030543,3.387451171875,77.42919921875,16.63055419921875,49.31640625,35.196,Q5_Most,completed,2025-08-10T00:02:12.716272,Greenwich 022D,14.794590473175049
E01001651,Greenwich,80,16.797637939453125,16.4947509765625,10.308143243372166,0.537109375,45.30029296875,9.24530029296875,22.8912353515625,43.603,Q5_Most,completed,2025-08-10T00:02:31.242045,Greenwich 019C,18.516772508621216
E01001652,Greenwich,80,7.874832153320312,5.40771484375,7.300925771160865,0.0,31.927490234375,2.24609375,12.5762939453125,17.489,Q2,completed,2025-08-10T00:02:49.609718,Greenwich 019D,18.36168122291565
E01001653,Greenwich,80,14.940261840820312,14.1143798828125,7.999655016579209,2.13623046875,35.308837890625,8.45794677734375,20.71075439453125,40.929,Q5_Most,completed,2025-08-10T00:03:12.292876,Greenwich 029A,22.6781644821167
E01001654,Greenwich,80,28.793869018554688,27.9815673828125,11.46118538234104,6.500244140625,63.97705078125,21.05865478515625,35.72998046875,39.916,Q5_Most,completed,2025-08-10T00:03:29.157801,Greenwich 029B,16.858155488967896
E01001655,Greenwich,80,15.833358764648438,14.117431640625,12.15731666365738,0.128173828125,65.13671875,7.66448974609375,21.11968994140625,42.546,Q5_Most,completed,2025-08-10T00:03:46.523208,Greenwich 029C,17.359901189804077
E01001656,Greenwich,80,15.414276123046877,18.2403564453125,12.502312072929683,0.0,39.29443359375,1.84173583984375,24.90997314453125,18.273,Q2,completed,2025-08-10T00:03:57.738088,Greenwich 034A,11.209877729415894
E01001657,Greenwich,80,13.762893676757812,13.055419921875,10.934990790628111,0.0,34.417724609375,2.69775390625,22.2198486328125,11.265,Q1_Least,completed,2025-08-10T00:04:10.023810,Greenwich 034B,12.28058648109436
E01001658,Greenwich,80,25.60943603515625,27.423095703125,10.399055489283162,1.2939453125,43.621826171875,17.706298828125,34.00421142578125,18.198,Q2,completed,2025-08-10T00:04:33.342154,Greenwich 034C,23.31435179710388
E01001659,Greenwich,80,26.423263549804688,27.3040771484375,15.461893545741706,0.87890625,75.067138671875,15.3533935546875,33.62884521484375,20.724,Q2,completed,2025-08-10T00:04:52.414493,Greenwich 034D,19.06801152229309
E01001661,Greenwich,80,26.81915283203125,25.848388671875,14.295236446074275,3.466796875,75.067138671875,15.3289794921875,33.197021484375,35.08,Q5_Most,completed,2025-08-10T00:05:06.039877,Greenwich 029E,13.621383905410768
E01001662,Greenwich,80,9.349365234375,4.98046875,12.706286543687094,0.0,77.001953125,1.23748779296875,12.0452880859375,22.073,Q3,completed,2025-08-10T00:05:31.906030,Greenwich 037A,25.860145568847656
E01001664,Greenwich,80,9.642868041992188,2.178955078125,13.29926919793076,0.0,49.261474609375,0.22125244140625,16.8548583984375,21.316,Q3,completed,2025-08-10T00:05:54.905903,Greenwich 037B,22.995399713516235
E01001665,Greenwich,79,7.56781855715981,6.219482421875,6.893550104525693,0.0,27.3193359375,2.0111083984375,10.7452392578125,17.153,Q2,completed,2025-08-10T00:06:16.373956,Greenwich 037C,21.46304225921631
E01001667,Greenwich,80,10.707244873046877,6.0333251953125,11.164229508504548,0.0,48.614501953125,1.7547607421875,17.28515625,42.578,Q5_Most,completed,2025-08-10T00:06:51.394736,Greenwich 036B,35.01678657531738
E01001668,Greenwich,80,5.9725189208984375,0.89111328125,9.100976173182923,0.0,38.726806640625,0.177001953125,8.89739990234375,26.89,Q3,completed,2025-08-10T00:07:10.133264,Greenwich 036C,18.73452854156494
E01001669,Greenwich,80,9.547576904296877,5.8074951171875,10.315411437346285,0.01220703125,40.68603515625,1.32293701171875,14.90020751953125,27.835,Q4,completed,2025-08-10T00:07:26.949698,Greenwich 033A,16.81143307685852
E01001671,Greenwich,80,21.80091857910156,20.8740234375,9.629937939947382,6.292724609375,42.889404296875,14.20135498046875,28.106689453125,22.947,Q3,completed,2025-08-10T00:07:39.429705,Greenwich 033B,12.474998712539673
E01001672,Greenwich,80,0.6037139892578125,0.0274658203125,1.457741748780406,0.0,7.75146484375,0.0,0.3448486328125,27.142,Q3,completed,2025-08-10T00:07:53.885017,Greenwich 006A,14.451313734054564
E01001673,Greenwich,80,2.393646240234375,0.848388671875,3.543160578314543,0.0,17.022705078125,0.09002685546875,3.2958984375,35.883,Q5_Most,completed,2025-08-10T00:08:12.491609,Greenwich 006B,18.6025938987732
E01001674,Greenwich,80,5.099411010742188,1.4129638671875,6.471646365494665,0.0,21.148681640625,0.10223388671875,9.10491943359375,22.128,Q3,completed,2025-08-10T00:08:27.315130,Greenwich 006C,14.819521188735962
E01001675,Greenwich,80,1.4087677001953125,0.0946044921875,3.313960997821076,0.0,17.022705078125,0.006103515625,0.6195068359375,28.69,Q4,completed,2025-08-10T00:08:37.085649,Greenwich 006D,9.764533758163452
E01001676,Greenwich,80,7.381134033203125,5.5267333984375,6.44500744523997,0.006103515625,21.7529296875,1.48468017578125,12.4114990234375,28.338,Q4,completed,2025-08-10T00:08:46.247640,Greenwich 033C,9.157991409301758
E01001677,Greenwich,80,2.2370147705078125,0.4364013671875,4.102320032752917,0.0,17.88330078125,0.079345703125,1.84478759765625,19.733,Q2,completed,2025-08-10T00:08:56.507728,Greenwich 006E,10.256098985671995
E01001678,Greenwich,0,,,,,,,,14.09,Q1_Least,no_data,2025-08-10T00:09:01.021533,Greenwich 017A,4.509256362915039
E01001679,Greenwich,80,19.5831298828125,19.415283203125,5.671824119407962,3.30810546875,33.7890625,15.9210205078125,23.3245849609375,13.493,Q1_Least,completed,2025-08-10T00:09:18.576665,Greenwich 020A,17.544134378433228
E01001680,Greenwich,80,36.99073791503906,37.2894287109375,11.430106764327189,14.5263671875,60.33935546875,26.8218994140625,45.48492431640625,8.857,Q1_Least,completed,2025-08-10T00:09:39.373191,Greenwich 020B,20.79252576828003
E01001681,Greenwich,80,10.416259765625,8.7066650390625,7.993676839703228,0.01220703125,24.6826171875,3.36761474609375,17.99774169921875,18.3,Q2,completed,2025-08-10T00:09:51.522883,Greenwich 020C,12.142691612243652
E01001682,Greenwich,80,27.878570556640625,27.83203125,13.167044791873575,3.1005859375,72.22900390625,17.010498046875,35.467529296875,18.224,Q2,completed,2025-08-10T00:10:11.332006,Greenwich 020D,19.80311918258667
E01001683,Greenwich,80,12.456130981445312,11.9171142578125,7.509605501111656,0.445556640625,24.6826171875,6.11572265625,18.66455078125,22.811,Q3,completed,2025-08-10T00:10:20.331913,Greenwich 017B,8.993917226791382
E01001684,Greenwich,80,27.98797607421875,32.379150390625,18.33913526750952,0.341796875,60.02197265625,8.55255126953125,43.2861328125,24.72,Q3,completed,2025-08-10T00:10:40.109050,Greenwich 017C,19.771137952804565
E01001685,Greenwich,80,20.10971069335937,19.2138671875,10.470305671283706,0.96435546875,40.68603515625,12.36572265625,26.15509033203125,17.339,Q2,completed,2025-08-10T00:10:49.978188,Greenwich 017D,9.859138011932371
E01001686,Greenwich,80,13.1768798828125,11.0137939453125,8.293707784568268,2.67333984375,34.393310546875,6.54754638671875,19.7967529296875,20.534,Q2,completed,2025-08-10T00:11:08.196922,Greenwich 020E,18.21173620223999
E01001687,Greenwich,80,19.013214111328125,22.86376953125,12.492390021410063,0.5859375,50.57373046875,6.74285888671875,28.0853271484375,35.651,Q5_Most,completed,2025-08-10T00:11:26.594140,Greenwich 002A,18.390256643295288
E01001688,Greenwich,80,18.25889587402344,16.607666015625,10.217039770452006,0.03662109375,42.938232421875,11.8499755859375,23.4710693359375,26.616,Q3,completed,2025-08-10T00:11:48.947406,Greenwich 002B,22.34727430343628
E01001690,Greenwich,80,22.154541015625,23.30322265625,10.18206362172184,2.886962890625,43.81103515625,15.9423828125,28.192138671875,29.707,Q4,completed,2025-08-10T00:12:04.682732,Greenwich 001A,15.728328704833984
E01001692,Greenwich,80,26.00013732910156,27.08740234375,11.763579601135824,0.0,50.592041015625,19.22760009765625,34.27734375,30.003,Q4,completed,2025-08-10T00:12:17.506197,Greenwich 001B,12.81845474243164
E01001693,Greenwich,80,19.85435485839844,20.928955078125,10.919136074686264,1.873779296875,43.81103515625,9.97161865234375,27.47802734375,33.676,Q4,completed,2025-08-10T00:12:27.149024,Greenwich 001C,9.636830806732178
E01001694,Greenwich,80,32.0513916015625,29.1046142578125,16.762723397671166,0.0,77.825927734375,20.64208984375,40.80352783203125,23.21,Q3,completed,2025-08-10T00:12:41.370028,Greenwich 001D,14.21450924873352
E01001695,Greenwich,80,3.735427856445313,1.9195556640625,4.39757352996059,0.0,16.241455078125,0.10528564453125,5.85479736328125,36.783,Q5_Most,completed,2025-08-10T00:12:53.818085,Greenwich 011A,12.442057132720947
E01001696,Greenwich,80,13.257598876953123,12.841796875,9.882195456045892,0.0,44.4091796875,7.5714111328125,17.52471923828125,36.797,Q5_Most,completed,2025-08-10T00:13:14.221414,Greenwich 011B,20.397329568862915
E01001697,Greenwich,80,7.581253051757812,4.2449951171875,7.82742582471877,0.0,32.769775390625,0.91400146484375,12.19635009765625,33.943,Q5_Most,completed,2025-08-10T00:13:30.736303,Greenwich 011C,16.506887197494507
E01001698,Greenwich,80,6.6934967041015625,4.534912109375,4.965801702570482,0.06103515625,19.3115234375,3.1005859375,9.95025634765625,29.548,Q4,completed,2025-08-10T00:13:42.730030,Greenwich 015A,11.985727548599243
E01001699,Greenwich,80,14.956893920898438,14.07470703125,10.805391468679126,0.0,40.374755859375,5.84716796875,22.49755859375,24.705,Q3,completed,2025-08-10T00:14:00.200974,Greenwich 015B,17.465944528579712
E01001700,Greenwich,80,4.6468353271484375,1.4678955078125,6.663095794858718,0.0,38.2568359375,0.54473876953125,7.489013671875,31.145,Q4,completed,2025-08-10T00:14:09.893426,Greenwich 011D,9.6864492893219
E01001701,Greenwich,80,23.35029602050781,20.1202392578125,13.549847514926826,3.350830078125,76.385498046875,13.4307861328125,30.72967529296875,29.43,Q4,completed,2025-08-10T00:14:25.856315,Greenwich 015C,15.956889390945436
E01001702,Greenwich,80,9.129257202148438,7.440185546875,5.304157946232984,1.751708984375,25.25634765625,5.4473876953125,11.59210205078125,37.853,Q5_Most,completed,2025-08-10T00:14:37.066697,Greenwich 015D,11.204888105392456
E01001703,Greenwich,80,4.11712646484375,2.435302734375,4.031115042197992,0.0,14.886474609375,0.65765380859375,7.373046875,31.821,Q4,completed,2025-08-10T00:14:46.398470,Greenwich 011E,9.326780080795288
E01001704,Greenwich,80,10.33843994140625,5.45654296875,9.67068947453912,0.0,38.2568359375,2.58636474609375,19.04144287109375,23.517,Q3,completed,2025-08-10T00:14:55.229001,Greenwich 011F,8.825523376464844
E01001706,Greenwich,80,12.072372436523438,7.53173828125,10.194418845333804,0.341796875,36.4013671875,3.77349853515625,18.5150146484375,39.488,Q5_Most,completed,2025-08-10T00:15:09.473889,Greenwich 005B,14.237895965576172
E01001708,Greenwich,80,16.777114868164062,17.9473876953125,8.794994643445827,0.341796875,42.803955078125,11.83929443359375,21.2432861328125,20.619,Q2,completed,2025-08-10T00:15:20.456673,Greenwich 005C,10.977790117263794
E01001709,Greenwich,80,10.823440551757812,7.183837890625,11.046010417982314,0.0,41.436767578125,0.57373046875,17.80242919921875,37.34,Q5_Most,completed,2025-08-10T00:15:44.124060,Greenwich 004B,23.659868955612183
E01001711,Greenwich,80,5.332565307617188,2.4658203125,8.151850567208136,0.0,54.638671875,0.30059814453125,6.805419921875,27.849,Q4,completed,2025-08-10T00:16:07.310425,Greenwich 004C,23.181365966796875
E01001712,Greenwich,80,7.128448486328125,5.609130859375,7.275376657498156,0.0,29.547119140625,0.9490966796875,9.7625732421875,31.332,Q4,completed,2025-08-10T00:16:28.313483,Greenwich 004D,20.997058629989624
E01001713,Greenwich,80,5.35400390625,4.7943115234375,5.256909979522573,0.0,25.677490234375,0.94757080078125,7.061767578125,37.076,Q5_Most,completed,2025-08-10T00:16:49.417048,Greenwich 005E,21.09856629371643
E01032567,Greenwich,80,9.6038818359375,5.816650390625,9.165452969146546,0.01220703125,30.87158203125,1.8096923828125,15.3533935546875,18.752,Q2,completed,2025-08-10T00:17:00.479451,Greenwich 033D,11.05688214302063
E01033726,Greenwich,80,20.70274353027344,17.083740234375,13.057826770201109,1.434326171875,68.182373046875,12.01171875,26.519775390625,33.551,Q4,completed,2025-08-10T00:17:17.816615,Greenwich 034E,17.33016848564148
E01033727,Greenwich,80,12.062911987304688,7.049560546875,14.42953718933244,0.0,62.872314453125,0.396728515625,17.2637939453125,19.531,Q2,completed,2025-08-10T00:17:41.094756,Greenwich 035B,23.27213740348816
E01033728,Greenwich,80,13.976669311523438,7.2113037109375,18.45270591452316,0.0,85.53466796875,1.51519775390625,17.6177978515625,9.263,Q1_Least,completed,2025-08-10T00:17:55.896317,Greenwich 035C,14.79556965827942
E01033729,Greenwich,80,31.403121948242188,25.006103515625,18.327057787087945,3.643798828125,79.40673828125,18.26019287109375,43.1793212890625,25.081,Q3,completed,2025-08-10T00:18:15.931478,Greenwich 030E,20.02916193008423
E01033730,Greenwich,80,3.179931640625,0.3814697265625,7.521230084626032,0.0,52.752685546875,0.0396728515625,2.29339599609375,17.399,Q2,completed,2025-08-10T00:18:36.153909,Greenwich 035D,20.2164409160614
E01033731,Greenwich,80,12.604141235351562,10.400390625,12.9073342249959,0.0,51.66015625,0.89874267578125,21.307373046875,11.694,Q1_Least,completed,2025-08-10T00:18:59.759558,Greenwich 004E,23.59813165664673
E01033732,Greenwich,80,19.594802856445312,11.8408203125,18.52295296692097,0.0,67.51708984375,6.41937255859375,28.533935546875,25.75,Q3,completed,2025-08-10T00:19:25.528918,Greenwich 036D,25.76335287094116
E01033733,Greenwich,80,18.77471923828125,11.6455078125,19.36259274540937,0.0,67.083740234375,4.4647216796875,27.56805419921875,14.648,Q2,completed,2025-08-10T00:19:46.854319,Greenwich 036E,21.319397687911987
E01033734,Greenwich,80,22.19482421875,21.2615966796875,12.419543114897849,0.0,52.294921875,13.78021240234375,31.396484375,15.647,Q2,completed,2025-08-10T00:20:09.435186,Greenwich 004F,22.57586908340454
E01033735,Greenwich,80,8.35418701171875,6.5643310546875,9.505836417619374,0.0,44.4091796875,2.178955078125,10.0677490234375,27.791,Q4,completed,2025-08-10T00:20:28.544087,Greenwich 004G,19.103376865386963
E01033736,Greenwich,80,13.117294311523438,9.6588134765625,13.402883934037725,0.0,56.103515625,0.8056640625,20.5047607421875,10.5,Q1_Least,completed,2025-08-10T00:20:49.049343,Greenwich 004H,20.50125408172608
E01033737,Greenwich,80,5.4773712158203125,3.2958984375,6.109482000052221,0.0,30.40771484375,0.47760009765625,9.2742919921875,33.761,Q4,completed,2025-08-10T00:21:04.901022,Greenwich 004I,15.846678733825684
E01033738,Greenwich,77,8.160638189935066,5.584716796875,6.803041082311273,0.0,25.9765625,2.3193359375,13.995361328125,22.299,Q3,completed,2025-08-10T00:21:25.752664,Greenwich 037D,20.8466317653656
E01033739,Greenwich,80,31.716384887695312,32.147216796875,18.0833900805392,0.079345703125,78.289794921875,21.917724609375,44.232177734375,19.084,Q2,completed,2025-08-10T00:21:48.906902,Greenwich 002E,23.147737741470337
E01033740,Greenwich,80,21.328125,20.367431640625,12.704522262188824,0.286865234375,65.673828125,9.8480224609375,29.24652099609375,20.316,Q2,completed,2025-08-10T00:22:03.271439,Greenwich 002F,14.359537363052368
E01033741,Greenwich,80,23.249053955078125,23.37646484375,7.4358868326454655,6.55517578125,39.74609375,18.048095703125,28.54461669921875,19.599,Q2,completed,2025-08-10T00:22:20.038628,Greenwich 002G,16.757189989089966
E01033742,Greenwich,80,21.85821533203125,20.050048828125,13.26970220716197,0.1708984375,57.70263671875,13.0340576171875,29.57611083984375,13.105,Q1_Least,completed,2025-08-10T00:22:36.292320,Greenwich 007F,16.245684385299683
E01033744,Greenwich,80,21.12998962402344,19.952392578125,12.381442823974004,0.30517578125,58.123779296875,13.2415771484375,28.8665771484375,29.363,Q4,completed,2025-08-10T00:22:47.356249,Greenwich 007G,11.057410717010498
E01033745,Greenwich,80,22.208175659179688,18.1396484375,19.172787811448195,0.0,69.598388671875,6.5399169921875,30.8074951171875,22.101,Q3,completed,2025-08-10T00:23:04.977959,Greenwich 002I,17.61570930480957
E01033746,Greenwich,80,4.905548095703125,2.655029296875,5.706713342444857,0.0,24.163818359375,0.24261474609375,8.056640625,21.824,Q3,completed,2025-08-10T00:23:17.809596,Greenwich 038E,12.825637817382812
E01001714,Hackney,80,14.410934448242188,9.5458984375,14.961741148033394,0.006103515625,70.5078125,4.33349609375,15.93475341796875,44.248,Q5_Most,completed,2025-08-10T00:23:43.372103,Hackney 002A,25.557509183883667
E01001716,Hackney,80,12.739105224609377,8.9019775390625,13.93698206339983,0.860595703125,92.364501953125,5.73577880859375,13.916015625,37.112,Q5_Most,completed,2025-08-10T00:24:06.882510,Hackney 007B,23.5054132938385
E01001717,Hackney,80,15.95733642578125,14.9688720703125,10.208350341423456,0.0,34.66796875,7.04193115234375,24.859619140625,27.475,Q4,completed,2025-08-10T00:24:19.238547,Hackney 007C,12.350036859512327
E01001718,Hackney,80,8.581771850585938,4.815673828125,8.791177995385645,0.0,32.110595703125,1.4404296875,14.71710205078125,20.149,Q2,completed,2025-08-10T00:24:40.449985,Hackney 007D,21.20543885231018
E01001720,Hackney,80,4.9282073974609375,0.3631591796875,9.159708746395792,0.0,49.713134765625,0.0,5.56488037109375,19.773,Q2,completed,2025-08-10T00:24:51.413696,Hackney 007F,10.958710432052612
E01001722,Hackney,36,13.661024305555555,11.6943359375,12.044927915151558,0.030517578125,43.10302734375,2.17437744140625,23.2574462890625,31.702,Q4,completed,2025-08-10T00:25:06.418600,Hackney 029A,14.9953715801239
E01001723,Hackney,0,,,,,,,,22.842,Q3,no_data,2025-08-10T00:25:11.460353,Hackney 006A,5.035759925842285
E01001724,Hackney,80,6.3050079345703125,2.9296875,7.944962752510451,0.0,34.99755859375,0.177001953125,10.2203369140625,25.324,Q3,completed,2025-08-10T00:25:29.529659,Hackney 006B,18.063302516937256
E01001725,Hackney,80,19.053955078125,17.81005859375,13.304981368163205,0.0,53.387451171875,7.94830322265625,28.14788818359375,26.575,Q3,completed,2025-08-10T00:25:46.561148,Hackney 004A,17.026495933532715
E01001726,Hackney,80,20.47454833984375,18.46923828125,13.467554035851776,0.18310546875,66.9677734375,11.62261962890625,30.54351806640625,32.84,Q4,completed,2025-08-10T00:25:57.262176,Hackney 004B,10.695028305053713
E01001727,Hackney,66,25.462849934895832,22.784423828125,14.92632770055095,4.78515625,55.96923828125,12.6068115234375,36.29302978515625,22.608,Q3,completed,2025-08-10T00:26:15.509097,Hackney 006C,18.2419216632843
E01001728,Hackney,60,14.863382975260416,12.664794921875,10.344127173456416,0.445556640625,43.10302734375,6.1737060546875,21.9268798828125,30.577,Q4,completed,2025-08-10T00:26:30.354783,Hackney 029B,14.841156721115112
E01001729,Hackney,80,10.41534423828125,4.7943115234375,14.511731088076004,0.0,86.7919921875,0.21514892578125,13.8916015625,42.01,Q5_Most,completed,2025-08-10T00:26:52.020878,Hackney 019A,21.66058778762817
E01001730,Hackney,80,11.901092529296877,7.9742431640625,11.85028690260269,0.0,50.335693359375,2.48260498046875,19.10400390625,45.752,Q5_Most,completed,2025-08-10T00:27:05.610180,Hackney 019B,13.58330535888672
E01001731,Hackney,80,6.923751831054688,1.40380859375,9.609592486346722,0.0,43.597412109375,0.1220703125,14.874267578125,31.157,Q4,completed,2025-08-10T00:27:21.558372,Hackney 017A,15.941198348999023
E01001732,Hackney,77,16.654512479707794,17.291259765625,9.870422966118689,0.0,43.597412109375,8.111572265625,24.945068359375,39.137,Q5_Most,completed,2025-08-10T00:27:42.153415,Hackney 019C,20.58752918243408
E01001733,Hackney,80,5.832977294921875,1.03759765625,9.060306446742516,0.0,44.891357421875,0.048828125,8.9813232421875,32.404,Q4,completed,2025-08-10T00:27:55.245645,Hackney 015A,13.086718797683716
E01001734,Hackney,80,19.346160888671875,14.58740234375,15.913311908278644,0.0,53.47900390625,5.64117431640625,31.231689453125,36.255,Q5_Most,completed,2025-08-10T00:28:18.445790,Hackney 017B,23.192636251449585
E01001735,Hackney,80,18.7347412109375,16.30859375,15.637225017790383,0.0,55.706787109375,4.35638427734375,30.59539794921875,35.185,Q5_Most,completed,2025-08-10T00:28:32.583932,Hackney 019D,14.133507013320925
E01001736,Hackney,80,18.23516845703125,13.128662109375,15.265047974769782,0.0,54.217529296875,7.18536376953125,23.3551025390625,21.541,Q3,completed,2025-08-10T00:28:45.075297,Hackney 012A,12.485365390777588
E01001737,Hackney,80,19.782485961914062,15.899658203125,15.558435884965562,0.653076171875,71.44775390625,6.73828125,30.05523681640625,24.573,Q3,completed,2025-08-10T00:29:00.691802,Hackney 012B,15.60949158668518
E01001738,Hackney,80,5.419769287109375,0.433349609375,7.832058265275572,0.0,26.800537109375,0.0,9.2437744140625,22.939,Q3,completed,2025-08-10T00:29:11.973264,Hackney 012C,11.27546525001526
E01001739,Hackney,80,9.275588989257812,5.9356689453125,9.92399565652296,0.0,36.187744140625,0.7354736328125,14.83612060546875,25.798,Q3,completed,2025-08-10T00:29:22.672965,Hackney 012D,10.691392421722412
E01001740,Hackney,80,13.794097900390623,11.8194580078125,10.645437725868048,0.0,49.90234375,5.38177490234375,20.4315185546875,43.901,Q5_Most,completed,2025-08-10T00:29:32.921550,Hackney 014A,10.24059271812439
E01001741,Hackney,80,15.002212524414062,7.9742431640625,16.335890689271228,0.0,54.217529296875,2.75115966796875,23.35052490234375,17.772,Q2,completed,2025-08-10T00:29:45.484763,Hackney 009A,12.558214902877808
E01001742,Hackney,80,22.792282104492188,15.899658203125,18.60174146071449,0.0,67.999267578125,6.9122314453125,42.96417236328125,28.995,Q4,completed,2025-08-10T00:29:56.267432,Hackney 008A,10.775667667388916
E01001744,Hackney,80,8.875503540039062,4.2236328125,10.962232378806847,0.0,45.64208984375,0.76446533203125,13.59100341796875,32.017,Q4,completed,2025-08-10T00:30:18.901298,Hackney 021B,22.6253502368927
E01001745,Hackney,80,8.196029663085938,5.865478515625,8.610410008668016,0.0,33.599853515625,0.518798828125,14.0350341796875,36.826,Q5_Most,completed,2025-08-10T00:30:34.661997,Hackney 016A,15.754699945449827
E01001746,Hackney,42,26.840645926339285,29.2633056640625,15.771553219526284,1.507568359375,52.264404296875,13.0645751953125,38.02642822265625,35.266,Q5_Most,completed,2025-08-10T00:30:46.308140,Hackney 016B,11.639129161834717
